DangKyID,HocVienID,LopID,Target_BoHoc,TyLeChuyenCan_NuaDau,SoBuoiVang_NuaDau,SoBuoiVangDau,DiemGiuaKy,KetQuaGiuaKy,SoNgayDangKySom,TuoiHocVien,KhoaHocID,GiangVienID,DiaDiemID
17644,9933,244,0,0.916666,1,0,7,1,17,26,3,9,14
15493,9866,169,0,1,0,0,4.7,0,23,27,4,10,2
15627,9572,175,0,0.8,2,0,8.7,1,7,25,1,8,14
18437,9425,270,0,0.8,2,1,8.4,1,17,26,1,2,12
17117,8291,225,0,0.916666,1,0,3.6,0,26,24,4,9,8
15556,8975,171,0,0.866666,2,1,5.9,1,2,19,5,8,5
15761,8404,181,1,0.583333,5,1,3.3,0,17,17,4,2,3
16161,9822,193,0,0.9,1,0,3.6,0,15,22,1,7,16
16159,8649,193,1,0.8,2,0,2.3,0,27,29,1,7,16
17287,9179,231,0,0.916666,1,0,4.7,0,12,25,4,3,6
15210,9592,159,0,1,0,0,4,0,24,28,4,8,5
18611,8835,277,0,0.916666,1,0,5.3,1,2,29,4,1,15
18910,8291,288,0,1,0,0,5.5,1,20,22,4,3,16
19258,8252,301,0,0.9,1,0,6.4,1,21,22,2,1,14
16337,9765,199,0,0.9,1,0,6.3,1,23,26,1,10,2
18612,8130,277,0,1,0,0,9.6,1,19,21,4,1,15
15676,9887,177,0,0.8,2,1,6.9,1,6,14,1,9,15
16691,9374,214,0,1,0,0,4.8,0,27,27,1,7,16
17209,8971,229,1,0.75,3,0,4.9,0,12,15,3,2,2
15023,8805,152,0,0.8,3,1,7.6,1,22,25,5,1,11
15598,8585,173,1,0.5,6,1,5.2,1,26,28,4,9,8
16093,8656,190,0,0.916666,1,0,9.2,1,12,16,4,8,13
16729,8823,214,0,0.8,2,1,5.9,1,9,21,1,7,16
16807,8942,217,0,0.8,2,2,5.1,1,16,22,2,7,13
18459,8234,271,0,1,0,0,8.2,1,27,28,2,5,13
15156,9443,157,0,0.916666,1,0,4.5,0,29,23,3,7,13
17715,8420,246,0,1,0,0,6.3,1,8,20,1,9,16
17657,9706,245,0,1,0,0,7.3,1,28,26,5,10,11
15672,8643,177,0,0.9,1,0,4.1,0,23,18,1,9,15
15794,9281,182,0,0.916666,1,1,7.9,1,5,29,4,3,10
16704,8752,214,0,0.9,1,0,10,1,6,25,1,7,16
16767,8171,215,0,0.916666,1,0,3.9,0,18,20,4,1,12
17953,8364,253,0,0.9,1,0,6.2,1,18,24,1,2,11
15793,9986,182,0,0.916666,1,1,3.5,0,15,24,4,3,10
18039,8137,257,0,1,0,0,4,0,23,23,3,8,10
17298,8705,232,0,1,0,0,5.1,1,14,16,5,3,1
15110,8051,156,0,1,0,0,4.5,0,17,17,5,5,15
15588,9218,172,0,0.8,2,0,7.8,1,17,24,1,3,12
17427,9082,234,0,0.916666,1,0,7.2,1,12,16,3,6,16
17788,9114,247,0,0.9,1,0,8.2,1,3,23,2,6,1
17445,9787,234,0,0.833333,2,0,9.5,1,10,15,3,6,16
16257,9625,196,0,1,0,0,9.3,1,28,22,2,4,5
17216,9688,229,1,0.666666,4,0,9.2,1,21,22,3,2,2
18997,9084,291,0,1,0,0,7.2,1,12,15,2,8,6
15056,9564,154,1,0.466666,8,1,4,0,24,18,5,1,1
15402,9376,165,0,0.916666,1,1,8.3,1,27,25,3,1,6
15222,9568,159,0,0.916666,1,0,3.3,0,14,18,4,8,5
15692,9223,178,0,0.933333,1,0,7.5,1,20,18,5,8,8
16158,8459,193,0,0.9,1,1,9.5,1,6,25,1,7,16
18564,9453,275,0,1,0,0,3.8,0,12,30,1,9,15
18290,9486,266,0,1,0,0,4.3,0,3,19,1,2,7
17752,9581,246,0,1,0,0,3.5,0,6,14,1,9,16
16506,8192,206,0,0.8,2,0,6,1,18,22,1,6,6
19131,8858,296,0,0.9,1,1,6.2,1,23,15,1,3,15
15147,8206,157,0,1,0,0,8.3,1,28,23,3,7,13
15866,8633,185,0,0.833333,2,0,8.7,1,15,20,3,9,5
15499,9320,169,0,1,0,0,5.1,1,26,25,4,10,2
18635,9439,278,0,0.9,1,1,6.7,1,21,17,1,4,2
16643,8285,212,0,0.833333,2,0,9.7,1,17,24,4,3,5
16877,9314,219,0,0.916666,1,1,7.3,1,27,28,4,6,4
19216,9727,299,0,1,0,0,6.9,1,8,14,1,3,5
17965,9259,253,0,1,0,0,9.1,1,1,26,1,2,11
18213,9303,263,0,1,0,0,4.8,0,7,16,4,5,11
15801,9725,182,0,0.75,3,1,5.5,1,20,26,4,3,10
17989,8270,254,0,0.8,2,1,3.8,0,21,22,1,10,9
15049,8865,153,0,0.833333,2,0,3.4,0,16,23,4,2,10
15058,9640,154,0,1,0,0,9.7,1,16,15,5,1,1
16967,8305,222,0,0.916666,1,0,9.3,1,5,16,3,1,15
15151,9367,157,0,1,0,0,6,1,12,29,3,7,13
18764,8484,283,0,0.833333,2,0,8.9,1,11,14,4,6,7
15127,8662,157,0,0.916666,1,0,6.6,1,6,27,3,7,13
16859,9432,218,0,1,0,0,6.6,1,20,22,2,8,11
17849,9528,248,0,1,0,0,4.6,0,27,15,4,5,4
15917,9266,187,0,1,0,0,5.1,1,17,18,4,4,11
18928,8203,288,0,0.916666,1,1,7.7,1,14,18,4,3,16
18207,8681,263,0,0.833333,2,1,5.8,1,13,22,4,5,11
19203,9988,299,0,0.9,1,0,8.1,1,19,25,1,3,5
15299,8173,163,0,1,0,0,5.8,1,14,25,2,1,16
16116,8524,191,0,0.866666,2,2,6.1,1,23,25,5,9,14
17979,8542,253,0,0.7,3,1,7,1,3,24,1,2,11
18570,9263,275,0,0.9,1,0,6.9,1,10,15,1,9,15
15661,9868,177,0,1,0,0,5,1,20,26,1,9,15
16720,8847,214,1,0.6,4,2,9.3,1,13,20,1,7,16
19069,8592,293,0,0.933333,1,0,8.1,1,22,27,5,10,11
15784,9209,181,0,1,0,0,5.1,1,5,23,4,2,3
19156,8259,298,0,0.7,3,1,8.8,1,14,24,1,6,11
18380,8868,268,1,0.6,4,0,8.2,1,17,18,1,4,16
16892,9302,219,0,1,0,0,5.4,1,22,26,4,6,4
18541,8220,274,0,0.8,3,1,4.3,0,21,25,5,4,11
16135,8228,192,0,1,0,0,9.5,1,8,26,2,9,10
16209,9791,193,0,0.9,1,0,8.8,1,18,18,1,7,16
16857,9166,218,0,1,0,0,8.5,1,28,23,2,8,11
15797,8901,182,1,0.5,6,1,6.3,1,11,23,4,3,10
16212,8618,193,0,0.9,1,1,5.1,1,15,19,1,7,16
17269,9392,230,0,1,0,0,6.7,1,29,23,3,4,11
15480,9498,169,0,0.916666,1,0,4.3,0,16,18,4,10,2
16844,8449,218,0,0.9,1,0,4.8,0,17,25,2,8,11
15099,9871,155,0,1,0,0,6.2,1,9,25,1,4,15
15005,8634,152,0,0.8,3,2,8.4,1,25,29,5,1,11
16267,9245,196,0,0.9,1,0,6.1,1,29,27,2,4,5
16068,8774,189,0,0.8,2,1,4.1,0,14,24,1,1,16
16147,9252,193,0,0.9,1,1,8.3,1,4,24,1,7,16
17411,9355,234,0,1,0,0,7,1,24,29,3,6,16
19083,8106,294,0,0.933333,1,0,5.1,1,13,14,5,4,14
19155,9947,298,0,0.9,1,0,7.4,1,29,28,1,6,11
18841,8370,286,1,0.5,6,1,3.1,0,18,27,3,1,15
18414,9194,269,0,0.9,1,0,5.3,1,29,21,2,5,1
15739,9334,180,0,0.916666,1,1,6.2,1,21,29,3,5,12
17716,9949,246,0,0.8,2,0,5.7,1,8,24,1,9,16
15166,9698,158,0,0.8,2,1,4.8,0,21,25,2,2,11
16810,8396,217,1,0.7,3,0,3.3,0,10,21,2,7,13
17001,9004,223,0,0.916666,1,0,9.7,1,24,27,3,2,5
19270,8228,301,0,0.9,1,0,8,1,16,27,2,1,14
16258,8623,196,0,0.7,3,2,3.6,0,28,29,2,4,5
18561,8368,275,0,1,0,0,6.3,1,17,19,1,9,15
15919,9456,187,0,0.833333,2,0,6.4,1,12,24,4,4,11
15016,9878,152,0,0.733333,4,1,8.4,1,12,16,5,1,11
16346,9250,199,0,0.9,1,0,7.4,1,21,21,1,10,2
16227,9939,194,0,1,0,0,9.8,1,20,25,2,9,15
17147,8351,226,0,1,0,0,7.6,1,29,27,5,10,13
15935,9444,187,0,0.75,3,1,4.3,0,2,22,4,4,11
15955,9965,188,0,0.933333,1,0,8.8,1,26,27,5,5,2
17503,8892,237,0,0.6,4,1,5.1,1,25,27,2,2,15
17987,8619,254,0,0.9,1,0,6.8,1,22,28,1,10,9
15953,8709,188,0,0.933333,1,0,7.8,1,7,22,5,5,2
16585,9726,209,0,1,0,0,6.4,1,21,21,1,10,6
18260,9065,265,0,0.833333,2,0,5.3,1,11,16,3,6,4
16737,9108,214,0,0.9,1,0,3.7,0,25,20,1,7,16
16109,8151,191,0,0.933333,1,0,6.3,1,12,29,5,9,14
16250,9257,196,0,0.9,1,0,6.3,1,28,28,2,4,5
18901,8849,288,0,0.916666,1,0,5.4,1,7,16,4,3,16
17050,8043,224,0,0.916666,1,1,8.3,1,6,24,3,7,16
17191,9940,227,0,0.9,1,0,4.1,0,14,24,2,3,5
17570,8766,240,0,0.916666,1,1,4,0,25,26,4,5,4
17616,9958,243,0,0.933333,1,0,4.1,0,21,23,5,8,13
17695,9189,246,0,0.8,2,0,5.6,1,14,28,1,9,16
15481,8401,169,0,0.916666,1,0,8.7,1,25,29,4,10,2
16550,8931,207,0,0.8,2,1,4.5,0,6,25,2,8,7
19238,9737,300,0,0.9,1,0,7.1,1,15,17,2,1,2
16181,9145,193,1,0.5,5,1,8.9,1,5,28,1,7,16
15032,9994,152,0,0.933333,1,1,6.1,1,2,14,5,1,11
17672,9556,245,0,0.933333,1,1,5.2,1,1,29,5,10,11
18016,9607,255,0,0.866666,2,0,3.4,0,2,27,5,6,5
17884,8278,250,0,1,0,0,6.8,1,4,25,1,3,11
15280,8357,162,0,0.9,1,0,3.9,0,10,26,1,4,4
15695,9791,179,0,1,0,0,3.4,0,27,18,4,4,2
18217,9172,263,0,0.916666,1,0,9.5,1,15,20,4,5,11
19047,8366,293,0,0.933333,1,0,7,1,22,24,5,10,11
17628,9241,243,0,0.8,3,1,9.6,1,2,23,5,8,13
17942,8966,252,1,0.733333,4,2,5.7,1,25,23,5,7,4
15738,8334,180,0,1,0,0,3.1,0,23,14,3,5,12
18863,8304,287,0,0.833333,2,0,4.3,0,19,20,3,1,10
19135,8723,297,0,0.9,1,0,5,1,7,27,1,3,12
18169,8129,262,0,1,0,0,5.4,1,15,21,3,7,2
16702,8158,214,0,1,0,0,3.4,0,23,17,1,7,16
17900,8183,250,0,0.9,1,0,4,0,4,24,1,3,11
18935,9093,288,0,0.833333,2,1,7.9,1,22,21,4,3,16
16804,9604,217,1,0.6,4,1,7.9,1,20,18,2,7,13
15186,9973,158,0,0.9,1,1,5.1,1,23,21,2,2,11
16609,9057,210,0,1,0,0,9.6,1,25,29,1,4,10
17182,9496,227,0,0.7,3,2,9.2,1,5,29,2,3,5
19011,9497,291,0,0.8,2,1,5.1,1,14,27,2,8,6
16166,8321,193,0,0.8,2,0,6.3,1,28,16,1,7,16
15729,9442,179,0,0.833333,2,0,7.3,1,24,26,4,4,2
19272,9175,301,0,1,0,0,8.7,1,21,22,2,1,14
17188,8323,227,0,0.9,1,0,3.6,0,7,28,2,3,5
17463,9588,235,0,0.8,2,1,8.5,1,16,15,1,4,12
17498,8469,237,1,0.6,4,0,6.7,1,5,19,2,2,15
15902,9451,187,0,0.916666,1,1,9.8,1,24,17,4,4,11
18463,8742,271,0,1,0,0,7.7,1,25,28,2,5,13
17305,9284,232,1,0.666666,5,0,3.8,0,9,25,5,3,1
15581,9474,172,0,0.8,2,0,7.7,1,3,15,1,3,12
16428,9670,202,0,0.7,3,1,8.6,1,22,29,1,8,2
17234,8389,229,1,0.75,3,0,6.3,1,24,17,3,2,2
19145,8113,297,1,0.8,2,0,4.8,0,29,21,1,3,12
18675,8284,280,0,1,0,0,3.1,0,7,22,1,1,12
17380,8177,234,1,0.75,3,1,4.2,0,9,24,3,6,16
18188,8911,263,0,1,0,0,4.8,0,7,21,4,5,11
17342,9463,233,0,0.833333,2,0,8.4,1,23,21,4,5,4
17713,9538,246,0,0.9,1,0,3.2,0,19,18,1,9,16
18716,9760,282,0,1,0,0,5,1,5,23,1,6,11
18889,9466,288,0,1,0,0,8.5,1,10,22,4,3,16
15727,9347,179,0,0.916666,1,0,4.4,0,7,20,4,4,2
18565,9721,275,0,1,0,0,3.4,0,19,23,1,9,15
18351,9986,268,0,0.9,1,0,9.1,1,3,24,1,4,16
16783,8917,216,0,0.866666,2,0,4.9,0,6,19,5,9,4
18021,9050,256,1,0.733333,4,0,4,0,3,23,5,1,9
15414,9739,165,0,0.916666,1,0,3,0,8,26,3,1,6
16751,8780,214,0,0.9,1,1,9.8,1,3,23,1,7,16
16669,8613,213,0,1,0,0,4.4,0,12,16,2,2,4
16101,8996,191,1,0.666666,5,1,9.8,1,18,29,5,9,14
16583,8256,209,0,0.9,1,0,5,1,28,19,1,10,6
15610,8918,174,0,0.8,2,1,3.4,0,17,23,1,8,5
16127,9080,192,1,0.7,3,1,4.5,0,5,27,2,9,10
16106,9364,191,0,0.933333,1,0,6.4,1,2,14,5,9,14
17452,8242,235,0,1,0,0,9.4,1,1,28,1,4,12
17531,9855,239,0,1,0,0,5.6,1,17,17,3,7,3
16040,8947,189,0,0.9,1,0,3,0,16,17,1,1,16
17723,8301,246,0,0.9,1,0,5.1,1,11,17,1,9,16
15327,9685,163,0,1,0,0,6.4,1,12,29,2,1,16
16148,8060,193,0,0.8,2,2,7.8,1,11,30,1,7,16
18426,9951,269,0,0.9,1,1,8.8,1,7,16,2,5,1
18151,9627,262,0,0.916666,1,1,8.9,1,8,18,3,7,2
16824,8626,217,0,0.9,1,0,8.3,1,27,25,2,7,13
17533,8516,239,0,1,0,0,6,1,13,28,3,7,3
17941,9303,252,0,1,0,0,5.7,1,13,15,5,7,4
16682,8348,214,0,0.9,1,1,4.1,0,8,15,1,7,16
16781,9076,216,0,0.866666,2,0,8.4,1,1,26,5,9,4
17105,9541,224,1,0.916666,1,0,3.2,0,3,20,3,7,16
15290,8528,162,0,0.9,1,0,4.9,0,14,19,1,4,4
16046,9569,189,0,1,0,0,9.4,1,16,21,1,1,16
17130,9431,226,0,0.933333,1,0,8,1,18,13,5,10,13
19025,9018,292,0,0.916666,1,0,6.3,1,18,26,4,3,4
17292,9390,231,0,0.833333,2,0,8.9,1,6,30,4,3,6
17539,9950,239,0,0.833333,2,1,9.9,1,10,19,3,7,3
16881,8409,219,1,0.416666,7,1,7.4,1,25,14,4,6,4
16457,9427,204,0,0.8,2,0,6,1,2,14,2,3,2
16528,9394,207,0,0.6,4,2,9.4,1,7,27,2,8,7
15382,9579,164,0,1,0,0,5.9,1,29,24,2,5,9
17639,8589,244,0,0.75,3,1,4.5,0,28,20,3,9,14
18297,8023,266,0,0.8,2,0,3.6,0,1,30,1,2,7
16853,8527,218,0,1,0,0,4.8,0,4,28,2,8,11
16885,8948,219,0,0.833333,2,1,5.9,1,7,28,4,6,4
19223,9578,300,0,1,0,0,6.5,1,29,25,2,1,2
18508,9603,273,0,1,0,0,4,0,1,15,2,7,6
19259,9802,301,0,0.9,1,0,9.8,1,22,18,2,1,14
18836,9678,286,1,0.833333,2,0,2.5,0,10,30,3,1,15
15589,9771,172,0,1,0,0,5.6,1,26,17,1,3,12
18184,9651,262,0,1,0,0,7.9,1,18,26,3,7,2
16739,9782,214,0,0.8,2,0,8.7,1,28,26,1,7,16
16542,8487,207,0,1,0,0,5.4,1,10,27,2,8,7
17706,8745,246,0,0.8,2,0,4.5,0,7,29,1,9,16
17816,9420,247,0,1,0,0,10,1,1,27,2,6,1
15895,8821,186,0,0.866666,2,0,9.7,1,20,20,5,5,15
16020,8503,189,0,0.8,2,1,3,0,3,29,1,1,16
17030,8475,224,0,1,0,0,4.8,0,27,22,3,7,16
18784,9726,284,0,0.916666,1,1,4.9,0,21,20,4,2,12
18956,9075,289,0,0.8,2,0,9.4,1,9,16,2,7,12
16537,8404,207,0,1,0,0,5.6,1,19,16,2,8,7
19039,8810,293,1,0.466666,8,1,9.7,1,5,22,5,10,11
17183,8589,227,1,0.8,2,0,3.5,0,20,20,2,3,5
17387,9179,234,0,0.666666,4,1,6.9,1,5,24,3,6,16
16021,9747,189,1,0.7,3,1,3,0,13,17,1,1,16
17623,8429,243,0,0.866666,2,0,7.1,1,5,16,5,8,13
18770,8106,283,0,0.833333,2,0,4.7,0,9,14,4,6,7
15653,8884,176,0,0.8,2,1,5.7,1,1,20,1,4,6
16981,8440,222,0,0.916666,1,0,10,1,6,20,3,1,15
17650,8482,244,0,1,0,0,4.7,0,1,16,3,9,14
16947,9332,221,0,1,0,0,9.2,1,20,24,4,3,6
18732,8592,282,0,0.8,2,1,7.1,1,25,27,1,6,11
15750,9750,181,0,0.916666,1,1,3.6,0,22,28,4,2,3
18617,9065,277,0,0.916666,1,0,8.9,1,13,14,4,1,15
18514,8708,273,0,0.9,1,0,7,1,12,19,2,7,6
16301,9237,198,0,0.933333,1,0,4.6,0,20,29,5,3,14
17330,9550,232,0,0.933333,1,0,5,1,1,22,5,3,1
19240,8215,300,0,0.9,1,0,3.9,0,16,23,2,1,2
15162,9966,158,0,0.8,2,1,8.8,1,28,25,2,2,11
19129,9660,296,1,1,0,0,3.7,0,25,22,1,3,15
18435,9386,269,0,0.9,1,1,7.5,1,5,26,2,5,1
16441,8854,203,0,1,0,0,6,1,12,24,3,8,10
17810,8862,247,0,0.9,1,0,6,1,9,22,2,6,1
18544,9148,274,0,0.866666,2,0,6.6,1,24,23,5,4,11
15303,8175,163,0,0.9,1,0,7,1,7,17,2,1,16
18789,9688,284,0,1,0,0,5.4,1,20,22,4,2,12
16719,9744,214,0,0.7,3,1,9.3,1,2,28,1,7,16
15177,9897,158,0,1,0,0,7,1,29,19,2,2,11
16470,8558,204,1,0.7,3,0,3.5,0,7,24,2,3,2
16895,8155,219,0,1,0,0,5.6,1,24,27,4,6,4
18540,8526,274,0,0.8,3,0,4.5,0,17,26,5,4,11
15592,8155,173,0,0.916666,1,0,4.9,0,3,27,4,9,8
17390,9091,234,0,0.833333,2,0,7.1,1,5,16,3,6,16
16924,9749,220,0,0.916666,1,0,7.1,1,9,19,4,6,11
16236,9562,195,0,1,0,0,5.4,1,9,16,5,10,9
19251,9517,301,0,1,0,0,10,1,10,25,2,1,14
15390,8608,164,0,0.9,1,1,5.5,1,19,18,2,5,9
15571,9452,171,0,1,0,0,9.2,1,10,25,5,8,5
17094,9712,224,0,0.833333,2,1,8.9,1,19,23,3,7,16
15331,8270,163,1,0.7,3,0,6.7,1,7,22,2,1,16
15541,9425,170,0,0.9,1,0,5.1,1,14,26,2,3,1
17917,8191,251,1,0.666666,4,0,6.6,1,5,17,3,2,5
18015,9327,255,0,0.866666,2,0,6,1,6,21,5,6,5
18177,9271,262,0,0.666666,4,1,6.6,1,3,20,3,7,2
15116,8326,156,0,1,0,0,7,1,6,21,5,5,15
15185,9097,158,0,0.9,1,0,5.2,1,3,26,2,2,11
15385,9876,164,0,0.7,3,2,6.7,1,10,21,2,5,9
17693,8980,246,0,0.8,2,0,4.5,0,22,28,1,9,16
17496,8094,237,0,0.9,1,0,9.3,1,20,29,2,2,15
17563,8652,240,1,0.833333,2,0,6.9,1,29,28,4,5,4
17651,8532,244,0,0.75,3,1,9.3,1,21,28,3,9,14
18226,8475,264,0,0.8,2,0,8.1,1,27,23,1,9,4
18427,9747,269,0,1,0,0,7.2,1,11,16,2,5,1
18982,8271,290,0,1,0,0,5.7,1,17,22,1,2,5
16334,8618,199,0,1,0,0,6.1,1,22,18,1,10,2
17184,8437,227,0,0.9,1,1,9.4,1,4,16,2,3,5
19232,8106,300,0,0.9,1,0,3.4,0,23,15,2,1,2
17033,9363,224,0,0.916666,1,0,9.3,1,4,22,3,7,16
15586,8344,172,0,0.7,3,1,6.4,1,9,24,1,3,12
18356,9777,268,0,0.9,1,0,4,0,5,15,1,4,16
16858,8090,218,1,0.7,3,0,8.5,1,16,20,2,8,11
17473,9050,236,1,0.666666,4,0,8.1,1,1,23,4,10,6
17915,9098,251,1,0.583333,5,0,7.7,1,3,18,3,2,5
18160,8098,262,1,0.75,3,1,8.4,1,23,16,3,7,2
16186,9463,193,0,0.9,1,0,5.4,1,12,22,1,7,16
16265,8751,196,0,0.8,2,0,6.7,1,26,21,2,4,5
17500,8189,237,0,1,0,0,8.5,1,14,22,2,2,15
18017,8427,255,0,0.933333,1,0,5.1,1,3,25,5,6,5
18884,9124,288,1,0.75,3,0,8.9,1,27,20,4,3,16
17007,8729,224,0,0.833333,2,1,7.1,1,15,16,3,7,16
17281,9117,231,0,0.916666,1,0,3.2,0,16,20,4,3,6
17442,8196,234,0,0.916666,1,0,8.1,1,15,26,3,6,16
17599,9005,242,1,0.416666,7,0,6.3,1,26,18,3,9,3
18348,8509,268,0,0.7,3,1,3.3,0,11,21,1,4,16
18404,9030,269,0,0.8,2,1,7.5,1,22,15,2,5,1
17043,9902,224,0,0.916666,1,0,7.2,1,21,24,3,7,16
19226,9984,300,0,0.9,1,0,4.2,0,3,23,2,1,2
16654,8093,213,0,0.9,1,1,9.9,1,21,19,2,2,4
17758,8085,246,0,1,0,0,5.8,1,4,14,1,9,16
17190,9788,227,0,0.8,2,0,5.9,1,19,16,2,3,5
17703,8790,246,0,0.7,3,0,7.6,1,28,29,1,9,16
18291,8707,266,0,0.8,2,0,6,1,26,15,1,2,7
16266,8834,196,0,1,0,0,7.2,1,2,30,2,4,5
16232,8075,194,0,1,0,0,3.8,0,24,27,2,9,15
16432,8084,202,0,1,0,0,3.7,0,2,21,1,8,2
16510,9925,206,0,0.8,2,1,4.8,0,28,22,1,6,6
17630,9545,243,0,0.8,3,0,8.5,1,28,26,5,8,13
16272,8295,196,0,0.9,1,0,7.4,1,10,29,2,4,5
16606,9793,210,0,0.6,4,1,3.1,0,6,18,1,4,10
18995,8305,291,0,0.9,1,0,8.6,1,17,16,2,8,6
16914,9927,220,1,0.583333,5,2,6.5,1,18,22,4,6,11
15656,9646,176,0,0.8,2,2,8.6,1,20,28,1,4,6
18692,8368,281,0,0.916666,1,0,3.1,0,12,20,3,2,4
15643,9563,176,0,1,0,0,5.8,1,17,19,1,4,6
16931,8842,220,0,0.833333,2,1,5.5,1,29,29,4,6,11
18206,9063,263,0,0.833333,2,0,7.2,1,28,27,4,5,11
18044,9782,257,0,1,0,0,6.5,1,18,26,3,8,10
16381,8577,201,0,0.916666,1,0,9.2,1,29,27,4,5,15
19036,8738,292,0,1,0,0,7.1,1,26,13,4,3,4
16638,8128,212,0,1,0,0,6.7,1,17,20,4,3,5
18412,9754,269,0,0.9,1,1,8,1,25,24,2,5,1
15785,8851,182,1,0.666666,4,0,4.3,0,26,28,4,3,10
18695,9738,281,0,0.916666,1,1,7.3,1,13,19,3,2,4
15119,8167,156,0,0.866666,2,0,7.4,1,2,23,5,5,15
17255,8803,230,0,1,0,0,5.6,1,6,23,3,4,11
18783,8717,284,0,0.833333,2,1,4.4,0,28,20,4,2,12
15196,9446,158,0,0.9,1,0,5.6,1,22,25,2,2,11
17146,8289,226,0,1,0,0,7.1,1,6,26,5,10,13
18771,9044,283,1,0.75,3,1,4.7,0,24,22,4,6,7
15278,9587,162,0,1,0,0,4.1,0,20,24,1,4,4
17862,9690,249,0,0.916666,1,0,8.6,1,16,17,4,10,12
15921,9826,187,0,0.916666,1,0,6.2,1,4,17,4,4,11
16035,9766,189,0,1,0,0,9.7,1,28,24,1,1,16
18089,9734,259,0,0.75,3,1,4.9,0,24,15,3,7,4
18449,8639,270,1,0.7,3,0,5.5,1,26,28,1,2,12
17403,8227,234,0,0.833333,2,0,5.5,1,14,19,3,6,16
15903,9660,187,0,0.916666,1,0,7.5,1,6,21,4,4,11
17755,8175,246,0,1,0,0,4.5,0,16,17,1,9,16
17962,9724,253,1,0.7,3,0,8.3,1,14,19,1,2,11
18263,9181,265,0,1,0,0,6.7,1,17,23,3,6,4
18707,8694,282,0,0.8,2,0,9.1,1,23,26,1,6,11
17631,9692,243,0,0.933333,1,0,8.6,1,5,19,5,8,13
18854,9279,286,0,1,0,0,8,1,5,20,3,1,15
16082,8765,190,0,1,0,0,9.4,1,17,16,4,8,13
16382,9916,201,1,0.75,3,0,3.5,0,25,28,4,5,15
15131,8493,157,0,0.916666,1,0,6.8,1,5,23,3,7,13
15263,9883,161,0,0.933333,1,0,7.7,1,19,24,5,8,3
17253,9520,230,0,0.666666,4,1,9.9,1,28,19,3,4,11
18788,9256,284,0,0.916666,1,0,10,1,23,24,4,2,12
19242,8913,300,0,0.8,2,0,4.6,0,13,29,2,1,2
18915,9841,288,0,0.833333,2,0,9.3,1,4,26,4,3,16
15353,8099,163,0,0.7,3,1,7.4,1,12,26,2,1,16
16206,9297,193,0,0.9,1,1,3.5,0,23,24,1,7,16
15432,8726,166,0,0.833333,2,0,5.5,1,20,18,3,6,6
15749,8774,181,0,0.833333,2,0,5.5,1,10,24,4,2,3
17351,8055,233,1,0.666666,4,1,4.1,0,9,27,4,5,4
15418,8756,165,0,1,0,0,7.4,1,28,21,3,1,6
17316,9963,232,0,0.933333,1,1,5.8,1,12,21,5,3,1
16398,9696,202,0,0.9,1,0,9.5,1,18,21,1,8,2
19147,9903,297,0,1,0,0,3.4,0,25,16,1,3,12
15335,9989,163,0,0.9,1,0,6.3,1,15,23,2,1,16
18355,8972,268,0,0.9,1,0,5.8,1,17,21,1,4,16
17229,8009,229,0,1,0,0,8.9,1,18,21,3,2,2
15721,9385,179,0,1,0,0,3.7,0,17,20,4,4,2
15333,8111,163,0,1,0,0,5.3,1,3,21,2,1,16
17323,8636,232,0,0.866666,2,1,7.3,1,5,23,5,3,1
19013,8560,292,0,0.916666,1,0,9.2,1,1,20,4,3,4
18438,9451,270,0,1,0,0,8.6,1,3,17,1,2,12
15564,9364,171,0,0.733333,4,2,9.4,1,28,15,5,8,5
16213,8390,193,0,1,0,0,3.8,0,20,30,1,7,16
15737,9438,180,0,1,0,0,5.3,1,16,21,3,5,12
18000,9884,254,0,0.8,2,0,8.1,1,19,28,1,10,9
15707,9207,179,0,0.916666,1,0,5.4,1,16,22,4,4,2
18367,9067,268,0,0.9,1,0,9.5,1,14,28,1,4,16
17134,9367,226,0,0.933333,1,0,9.3,1,24,28,5,10,13
18229,8387,264,0,1,0,0,5.1,1,7,29,1,9,4
15863,9845,184,0,1,0,0,3.9,0,20,23,3,3,4
16128,9854,192,0,0.9,1,0,4.2,0,8,26,2,9,10
17159,8745,226,0,0.933333,1,0,4.1,0,3,29,5,10,13
15406,8851,165,1,0.75,3,0,2.9,0,24,29,3,1,6
17388,9998,234,0,1,0,0,3.2,0,4,14,3,6,16
18294,8410,266,1,0.6,4,0,3.3,0,16,20,1,2,7
18195,8346,263,0,0.75,3,1,3.7,0,13,22,4,5,11
17198,8768,228,0,1,0,0,8.1,1,17,28,3,6,5
15195,8907,158,0,0.9,1,0,8.1,1,7,25,2,2,11
17831,8748,247,0,1,0,0,7.1,1,25,18,2,6,1
16769,8629,215,0,1,0,0,4.6,0,26,26,4,1,12
18227,8482,264,0,0.7,3,0,7.9,1,2,17,1,9,4
17220,9683,229,0,1,0,0,5.7,1,14,28,3,2,2
18891,8509,288,1,0.583333,5,0,7.5,1,3,21,4,3,16
15796,8243,182,0,0.75,3,2,6.4,1,26,21,4,3,10
16095,9508,190,0,0.916666,1,0,9.9,1,28,20,4,8,13
16942,9324,220,0,0.916666,1,0,7.2,1,19,24,4,6,11
17046,8976,224,0,0.916666,1,0,3.2,0,23,24,3,7,16
18669,9217,280,0,1,0,0,6.5,1,6,26,1,1,12
